pheno	pid	chromosome	block	num_variants_0.9.UKBB	num_variants_0.9.UKBB_0.1.GLGC
HDL	EUR	16	59	1	1
HDL	EUR	16	62	0	0
HDL	EUR	16	65	1	1
HDL	EUR	16	67	0	0
HDL	EUR	16	68	1	1
HDL	EUR	16	69	0	0
HDL	EUR	16	73	0	0
HDL	EUR	16	74	1	1
HDL	EUR	16	75	8	4
HDL	EUR	16	76	10	5
HDL	EUR	16	77	0	0
HDL	EUR	16	79	1	1
HDL	EUR	16	86	0	0
HDL	EUR	16	87	0	0
HDL	EUR	16	88	4	1
HDL	EUR	16	89	0	0
HDL	EUR	16	91	1	0
HDL	EUR	16	93	0	0
HDL	EUR	16	94	0	0
HDL	EUR	16	103	0	0
HDL	EUR	16	104	1	0
HDL	EUR	16	105	0	0
HDL	EUR	16	106	0	0
HDL	EUR	16	107	0	0
HDL	EUR	16	111	0	0
HDL	EUR	16	114	1	0
HDL	EUR	16	116	0	0
HDL	EUR	16	125	0	0
HDL	EUR	16	126	0	0
HDL	EUR	16	128	0	0
HDL	EUR	17	3	0	0
HDL	EUR	17	7	0	0
HDL	EUR	17	9	1	1
HDL	EUR	17	14	1	1
HDL	EUR	17	23	0	0
HDL	EUR	17	24	3	2
HDL	EUR	17	25	0	0
HDL	EUR	17	30	0	0
HDL	EUR	17	49	0	0
HDL	EUR	17	51	1	0
HDL	EUR	17	55	2	2
HDL	EUR	17	66	0	0
HDL	EUR	17	68	1	1
HDL	EUR	17	71	1	1
HDL	EUR	17	72	0	0
HDL	EUR	17	73	4	3
HDL	EUR	17	74	2	1
HDL	EUR	17	75	0	0
HDL	EUR	17	76	0	0
HDL	EUR	17	78	0	0
HDL	EUR	17	85	0	0
HDL	EUR	17	87	1	1
HDL	EUR	17	90	0	0
HDL	EUR	17	93	0	0
HDL	EUR	17	94	0	0
HDL	EUR	17	97	0	0
HDL	EUR	17	98	0	0
HDL	EUR	17	99	0	0
HDL	EUR	17	100	0	0
HDL	EUR	17	101	1	0
HDL	EUR	17	102	1	1
HDL	EUR	17	103	0	0
HDL	EUR	17	105	1	1
HDL	EUR	17	108	0	0
HDL	EUR	17	109	0	0
HDL	EUR	17	117	0	0
HDL	EUR	17	118	0	0
HDL	EUR	17	125	0	0
HDL	EUR	17	133	0	0
HDL	EUR	18	1	0	0
HDL	EUR	18	7	0	0
HDL	EUR	18	8	0	0
HDL	EUR	18	27	0	0
HDL	EUR	18	28	0	0
HDL	EUR	18	39	0	0
HDL	EUR	18	41	0	0
HDL	EUR	18	42	1	1
HDL	EUR	18	44	0	0
HDL	EUR	18	46	0	0
HDL	EUR	18	49	0	0
HDL	EUR	18	52	0	0
HDL	EUR	18	53	0	0
HDL	EUR	18	58	0	0
HDL	EUR	18	59	0	0
HDL	EUR	18	60	0	0
HDL	EUR	18	61	0	0
HDL	EUR	18	62	0	0
HDL	EUR	18	65	0	0
HDL	EUR	18	66	0	0
HDL	EUR	18	67	0	0
HDL	EUR	18	68	0	0
HDL	EUR	18	69	3	1
HDL	EUR	18	73	0	0
HDL	EUR	18	74	0	0
HDL	EUR	18	76	0	0
HDL	EUR	18	79	1	0
HDL	EUR	18	80	0	0
HDL	EUR	18	82	0	0
HDL	EUR	18	84	0	0
HDL	EUR	18	86	0	0
HDL	EUR	19	5	0	0
HDL	EUR	19	6	0	0
HDL	EUR	19	10	0	0
HDL	EUR	19	11	0	0
HDL	EUR	19	12	0	0
HDL	EUR	19	16	1	1
HDL	EUR	19	19	2	1
HDL	EUR	19	22	0	0
HDL	EUR	19	25	0	0
HDL	EUR	19	29	0	0
HDL	EUR	19	30	0	0
HDL	EUR	19	32	1	0
HDL	EUR	19	33	1	0
HDL	EUR	19	34	0	0
HDL	EUR	19	37	0	0
HDL	EUR	19	38	0	0
HDL	EUR	19	39	0	0
HDL	EUR	19	47	0	0
HDL	EUR	19	50	0	0
HDL	EUR	19	51	0	0
HDL	EUR	19	52	0	0
HDL	EUR	19	57	0	0
HDL	EUR	19	58	0	0
HDL	EUR	19	61	0	0
HDL	EUR	19	63	2	1
HDL	EUR	19	64	0	0
HDL	EUR	19	67	1	1
HDL	EUR	19	68	0	0
HDL	EUR	19	70	0	0
HDL	EUR	19	71	0	0
HDL	EUR	19	73	1	0
HDL	EUR	19	74	3	0
HDL	EUR	19	75	5	1
HDL	EUR	19	76	7	5
HDL	EUR	19	77	2	1
HDL	EUR	19	79	0	0
HDL	EUR	19	80	0	0
HDL	EUR	19	81	1	1
HDL	EUR	19	89	0	0
HDL	EUR	19	90	0	0
HDL	EUR	19	93	0	0
HDL	EUR	19	94	0	0
HDL	EUR	19	98	1	0
HDL	EUR	19	104	1	1
HDL	EUR	19	109	0	0
HDL	EUR	20	1	0	0
HDL	EUR	20	2	2	0
HDL	EUR	20	3	0	0
HDL	EUR	20	11	0	0
HDL	EUR	20	22	0	0
HDL	EUR	20	23	0	0
HDL	EUR	20	24	0	0
HDL	EUR	20	29	0	0
HDL	EUR	20	40	0	0
HDL	EUR	20	42	0	0
HDL	EUR	20	48	0	0
HDL	EUR	20	54	0	0
HDL	EUR	20	59	0	0
HDL	EUR	20	62	0	0
HDL	EUR	20	63	0	0
HDL	EUR	20	64	0	0
HDL	EUR	20	65	0	0
HDL	EUR	20	67	0	0
HDL	EUR	20	68	0	0
HDL	EUR	20	69	2	1
HDL	EUR	20	70	2	1
HDL	EUR	20	71	1	0
HDL	EUR	20	72	3	1
HDL	EUR	20	73	0	0
HDL	EUR	20	74	2	1
HDL	EUR	20	75	0	0
HDL	EUR	20	84	0	0
HDL	EUR	20	86	0	0
HDL	EUR	20	93	1	0
HDL	EUR	20	99	0	0
HDL	EUR	20	114	0	0
HDL	EUR	20	115	0	0
HDL	EUR	21	2	0	0
HDL	EUR	21	3	1	1
HDL	EUR	21	4	0	0
HDL	EUR	21	30	0	0
HDL	EUR	21	37	0	0
HDL	EUR	21	41	0	0
HDL	EUR	21	45	0	0
HDL	EUR	21	53	0	0
HDL	EUR	21	57	0	0
HDL	EUR	21	62	0	0
HDL	EUR	21	63	0	0
HDL	EUR	21	64	0	0
HDL	EUR	22	13	0	0
HDL	EUR	22	14	0	0
HDL	EUR	22	24	0	0
HDL	EUR	22	26	0	0
HDL	EUR	22	29	1	0
HDL	EUR	22	30	0	0
HDL	EUR	22	33	0	0
HDL	EUR	22	37	0	0
HDL	EUR	22	43	0	0
HDL	EUR	22	44	0	0
HDL	EUR	22	45	0	0
HDL	EUR	22	46	0	0
HDL	EUR	22	47	0	0
HDL	EUR	22	49	0	0
HDL	EUR	22	50	0	0
HDL	EUR	22	54	0	0
HDL	EUR	22	59	0	0
HDL	EUR	22	62	0	0
HDL	EUR	22	64	0	0
HDL	EUR	22	66	0	0
HDL	EUR	22	70	0	0
